Date,Microsoft,Google,Amazon,Oracle,Meta,CoreWeave,Nebius,Applied Digital,IREN,Core Scientific,DigitalOcean,NVIDIA,AMD,Broadcom,Marvell,Qualcomm,Arm,Intel,Micron,SanDisk,Western Digital,Seagate,NetApp,TSMC,ASML,Applied Materials,Lam Research,KLA,Teradyne,ASM International,Tokyo Electron,Palantir,ServiceNow,Salesforce,Adobe,Snowflake,Datadog,MongoDB,Cloudflare,CrowdStrike,Palo Alto Networks,Zscaler,GitLab,Atlassian,NextEra Energy,Constellation Energy,Vistra,Southern Company,Duke Energy,American Electric Power,Dominion Energy,Vertiv,Eaton,GE Vernova,Quanta Services,Hubbell,Schneider Electric,Arista Networks,Cisco,Credo Technology,Astera Labs,Coherent,Lumentum,Ciena,Amphenol
2026-04-22,29378200,20293000,36065100,32448800,9215600,31878200,12899100,17082000,33306600,15278200,2842200,107501000,49054200,23702500,30765800,9432700,13932300,90267300,45998100,15497400,7001900,3233300,2149700,16317200,2621800,5268100,9803300,6840000,2223200,6600,114200,43701500,35714800,14565900,7111000,4719700,4649400,1181600,2055100,11569600,5903200,2465200,4959900,7533900,9477100,2581900,2642200,3774600,3053000,2124100,4908200,9835900,2683000,4184700,931000,384162,473500,8699400,16986100,7342700,6144200,5202300,4635200,2778000,9364500
2026-04-23,38308000,18650300,39091400,37084200,11667000,21696200,13968700,55485400,57871800,16756800,3402200,113561800,45619700,19501600,36938700,10164900,16854100,155141800,38178000,12272600,6774800,3175700,2450700,12224900,1800500,4420800,12269100,9285000,2476200,11000,110600,58654400,84103100,22719900,9617000,7625800,6160300,1814700,2426700,12902000,6965200,3054800,5187200,7796900,17524900,2767900,3272600,3528400,2624800,1898200,4060200,7067000,2912100,3073200,991600,442693,366700,7428000,21156700,5820000,5396500,6064200,3756400,2281900,6733600
2026-04-24,27457400,26426100,53777400,33215000,13348300,33898200,18386600,35310300,41941300,15017000,1464800,214134400,81616700,22491100,37599100,29449600,20481700,281405200,35379600,11642800,5603000,2704100,1470300,21603600,1751800,6159600,12313200,11431000,3234600,7900,90100,38677200,39011800,10817600,6492900,11754800,3195600,2074300,2076600,9086800,5887600,2319000,6225300,5275800,9761900,3609900,3481400,3086500,2399700,1904700,2931000,5281500,2490300,3633800,741500,450659,981800,7508000,18969900,6639700,6661900,5294900,4205800,1418300,4662000
2026-04-27,30867300,28576900,44906800,21616600,12805200,24929000,14122100,20833300,33168600,18987200,2261300,187172400,50585300,17451600,30281800,41744000,13922800,178820200,41298800,13005000,5788200,2919500,2176700,16561200,1326200,5663400,8095400,11196000,4027200,11500,143100,31275400,32789100,11907000,5067700,5395100,3687900,1252500,3503600,9188400,7893800,2045700,3508700,5727400,7773800,2372600,4577600,4224000,2322600,2723300,3446800,5442500,2463900,3845800,1012800,575670,253300,6782500,13810500,6799000,5422500,6217500,5289700,1684200,6348000
2026-04-28,30438100,27824100,42204400,33716500,10606800,27765200,16041400,22493800,39925200,14935300,2647100,180275400,43002500,25519200,27128700,22921300,13367900,147773500,44816600,14119000,7285500,5956800,1837000,14715800,1926900,10396200,11499500,13398000,4596200,4700,144300,24757200,20990400,8711700,4641700,3578800,3296100,1214100,3291000,7491600,6451900,2168800,9621700,4815700,7245100,2631200,5205600,3949900,2167000,2367900,4394000,8217600,2483900,4206000,1304100,466351,342700,7414100,16889300,6339500,4965300,6393400,5547700,3103100,9871600
2026-04-29,38288300,35376300,72367900,20587500,18947500,27754000,14962700,16979300,25357000,11465400,3045300,123711800,44704400,15962500,20649000,37571200,6215500,235070900,36248500,11350200,10458100,10896900,1537700,10313000,1256500,5116400,9585300,10921000,13070500,3300,74500,33348100,18646600,6882800,2664500,4323100,3488000,852200,2349200,7659200,4157400,1339200,4053000,3863700,9091700,2732900,4992800,4647500,2322100,2912700,7278700,4536300,1932500,3721100,1328600,669276,435300,6270500,15427900,4415300,4959700,6884400,6179900,1830400,14324300
2026-04-30,70909400,72040000,100974900,21016400,52765000,25279800,12682900,21590700,29279600,15635400,2461100,225239200,42115300,21821600,20327000,61132700,7730800,160597300,36554400,15088300,11700600,6479300,2041000,12788100,1414400,7050000,10381100,18906000,7836300,5600,139700,32523600,22152200,14408300,5129100,8241600,7160500,1844300,3053700,9770800,5771500,2376900,5722300,8764400,17551200,2906400,3954800,8323500,3799600,3691300,8054400,6268700,3251000,3533200,2426600,1620941,238500,6141700,21686700,4438900,5152000,6165400,6148500,2665500,9314000
2026-05-01,31372400,30105200,50825200,26318000,21404000,27413000,15854500,17041300,26149800,11677200,2855900,128647000,34279200,11882600,13071700,21111500,4970300,158502800,40215300,23126800,15485300,7378700,1138000,9926400,707100,4586500,8094500,7892000,2876800,4900,57100,33219900,22911800,12324400,5068500,9351300,6247800,1418800,2993700,6088000,4972100,2867500,9894200,27384500,7106200,2102500,3144000,7189300,2578900,2390100,6257900,4408600,2478400,1890400,1328400,694805,184500,7652400,16095700,4701700,4343600,4620100,4774700,1733800,5773900
2026-05-04,28066500,26298600,49083700,33504500,16203900,30197300,24793300,23993400,42428800,16227600,5150400,125368100,42000200,15140400,14547000,23117400,6725200,119294000,46043700,17853000,10175700,6022100,1307300,9978500,1755700,5062300,6497400,7916000,3100000,6700,82300,70525900,21863500,8444700,5536900,6190200,6723800,1048900,2781400,8734400,4891100,2166600,5824600,15945800,6806600,2833800,4209300,6040600,3365800,3314600,3883900,4927400,3298500,1923200,1316200,629121,311800,7167900,12684800,3636000,4155500,6539000,5445800,1198600,7194200
2026-05-05,25700900,23878600,41908500,23497200,17171300,22972800,11763200,32489800,48226600,14009700,14950200,113406600,64235100,21175200,22284400,34274900,7968900,198482000,64268500,20668200,9794500,6522500,1800800,14579000,1621400,6321100,11884000,11941000,3565700,7500,86100,89747100,22756800,9740800,3952500,5891600,5431300,927000,7171700,8900000,5150700,2043500,3769100,7608500,7187400,1895500,3567200,8315900,3994000,4078200,3332600,5456200,6876500,2075600,1284000,738010,446900,15684800,13456200,6133200,8142500,5601200,6588100,1632400,11698800
2026-05-06,30285900,31308500,44552000,27685500,19915500,31677900,19331100,32688600,62384700,39394500,6089100,188362800,87732200,20707000,23205300,30145000,26272900,157320100,55725800,21114100,8338900,5575000,2144200,17736400,2312400,7241200,14788600,13409000,3836200,6900,99700,55524800,23117900,11303400,4452100,7431200,8224000,838900,4746700,8795600,5595600,2268700,3455500,10297600,8242900,3062200,8214800,6337100,5947000,4245700,5139400,5583200,3289700,2282800,1212600,796769,685000,35627200,27026600,6073100,8553000,9720600,9902100,2244800,10534400
2026-05-07,34942400,24433500,35892900,31803200,12307400,41365300,19203400,25434900,81891800,37216800,6112200,168307900,44885500,22791700,23683600,51092200,22382800,122699900,47527500,16243300,7162900,4900900,2029700,13403200,1726700,7741800,9704500,12416000,5001500,5100,298500,50184900,27960700,13955100,4479900,13709300,25970000,3614400,8959600,20458000,10556600,3379000,5932900,12651800,9681800,2630200,7895800,6068000,3296400,3107200,3190800,5458100,3590000,2588300,1979900,725261,305700,18255700,17062300,5514600,6551400,12673300,7268200,3546900,9002700
2026-05-08,33383800,21461800,34732700,21158300,13557000,48479400,12929600,19715600,110542100,14830900,3945900,136421400,58134900,22561400,20589000,37850000,11610300,227681300,65130900,20567600,7929800,4874000,2893800,18531200,2288300,8165200,8996700,12894000,3486000,7800,124200,41745400,24699000,15123900,3667500,7280700,12042600,1813000,18919100,16164800,11641800,3522200,3963500,12639800,6230100,2948600,8074500,4466400,2585800,2660200,6031800,4081000,2386900,1828700,1241700,499340,321700,20371600,24652500,4837000,4610100,7901600,6727600,1501600,18191000
2026-05-11,35657900,30753700,38176700,16890600,15940600,27701900,14061600,27374400,112561500,13994400,3353100,160685800,46085400,16825500,22947600,45474000,10549500,179486500,70972900,16516800,10022600,6078600,2288100,14680000,2191300,8324000,9150000,12129000,4427900,7800,383300,41414500,21402900,11145000,3225800,4799600,7740100,1441300,6525300,11173200,9404300,2541200,7167900,7931100,7233800,6274200,5905400,4434500,2256300,3179200,5559500,7279200,3724700,2510000,1411500,788811,361500,18520900,31852500,7999300,5615400,9856100,9550900,2380700,24755900
2026-05-12,38594200,26017500,36776200,22123400,11351600,32879100,11723200,20248300,76104700,10097000,3324900,159176600,39140100,19004300,21367800,38590100,7839600,172516500,73743000,17138500,7773000,3798100,2043200,18121800,1846800,9319400,9341800,10294000,5646000,3300,105000,38781100,22354600,10214000,3234000,4877400,4803600,2654000,5581000,14181600,8295200,2323700,11822400,5970200,6922400,3761500,4904300,4511500,3337900,2756500,4791500,6556200,2953100,2102800,1344100,698392,390000,12796100,28810800,6256300,5053800,5990300,7562700,1603700,15959400
2026-05-13,29667100,28144600,39670900,15789300,14634400,23598000,38770000,15283300,49514600,16340600,2783000,150405400,30423400,16981200,31862600,26226300,8700000,115364400,54875100,11618700,5772800,2511700,2122300,13127800,1691200,7839400,8633100,9381000,3628700,4100,142000,55189400,22107000,11951900,3870200,6892700,4578300,1546600,4262400,11203600,9337700,4811400,5450600,6261500,6775700,6653700,6385400,4944400,3404400,15607600,6126600,4461000,2316800,1588400,1147400,803413,237400,14164600,45241600,6644700,6415600,6758900,4398500,1272700,11311100
2026-05-14,27077500,21136700,31338400,22545000,10651200,27702300,29737800,16359300,58403000,17518700,3573400,180782900,26113600,19733800,32661100,24883900,8456900,118279800,42142700,11213600,5540900,2360000,4518200,18577100,1412600,14936200,6404900,8100000,2352500,8000,101100,37052600,25571500,9749400,4991700,5835200,4939900,1145700,4096800,11263600,10346700,3996800,4057300,4546400,5438200,3655500,5117100,4786900,2483100,6382500,3167400,3611300,2011900,1690600,827600,665125,235700,15728200,70932300,4949800,4615000,4791300,3557100,1121900,10849000
2026-05-15,50771200,20309700,40770300,15747100,13272600,22048200,22919800,17723100,48691600,10146700,3457900,180977600,29131600,18957100,24757300,25876800,10191200,135206000,48519000,14011300,7014400,2784800,2883200,11868600,1807400,12768700,9643200,9804000,4251900,3300,86200,32629700,34569700,13883400,6421200,7739700,5493000,1454700,3386400,15437600,11551000,4162600,4877000,6813600,11418400,3835700,6632200,7820600,3832100,9225500,4678300,4871200,3253300,2445800,1012500,622375,248400,10833000,38519600,5528800,5941800,6627000,10141800,2423400,10352500
2026-05-18,32564100,26837200,33690800,19114300,13772400,38653700,21056500,19632900,43039800,10519800,2888700,146280900,28432100,17863300,24439000,21082500,8614500,145764000,60042500,13904400,8996700,4945800,2744000,12117200,1664400,8265000,8562200,9469000,4670100,3300,128000,32034600,51220700,13671200,5591800,10730100,5553100,2690200,3399500,18799200,8734900,6203300,6389300,5670400,39950600,3435800,6321800,6781000,2865500,5462900,40094600,8086700,2862900,3116500,1768400,572213,231900,8634500,24763500,8611700,6161300,6342100,7197500,2502800,9889300
2026-05-19,33018700,39545700,40340700,16717700,11749900,29845600,16832900,15285900,37577500,12492500,3881600,140948200,38756900,20652100,25003300,19605200,11226400,150234900,61792100,13309300,5891600,3639300,2028000,14083000,1395400,8418700,8308600,11170000,3489000,5600,87300,29777300,55624400,17510800,5854400,12357200,7169200,1880400,3576700,17860000,11030200,4323700,6289700,6642400,25749400,3935800,5860700,8408500,4381600,4494500,18275300,9039500,2951900,2246700,1652900,554344,418400,8800800,32525500,8285000,9430500,5779000,5025800,2331500,10761900
2026-05-20,27864000,31744400,34933200,16517200,11329700,21656800,13064000,27508600,44421000,6616600,3725700,184201600,36137500,16312600,29808100,19037500,18297600,165086900,48827400,9141200,5311700,2269100,1828200,10254300,1744500,6888400,8574200,9000000,3387500,9400,82000,31307700,30037700,13025300,4789600,5942100,5274500,1421100,2996300,17533200,8698900,2647100,6706700,3900700,15748800,4095600,7901600,5306800,3988800,5812900,12506100,6014000,2684600,2564600,1315000,1052124,414700,9617000,26154800,7487300,10294600,5065900,5195000,1985900,9564100
2026-05-21,31393500,24852800,36591700,12119700,13476100,31898600,23027700,43074400,50294800,14497100,3778000,203381800,27252000,16865300,21506100,28163700,21796600,102452500,42461500,13746100,5046800,3483500,2098000,8937900,1358400,5682900,9162400,8205000,3587000,3700,69400,24311900,26474000,10949100,4131000,4504000,4179200,1979000,2794400,10584400,6323600,2596000,3545100,4864900,12490600,2366000,4621400,3741100,2205900,5244600,9778500,5221300,1933700,1633700,937800,697415,291700,11620600,22700600,6775200,7004300,4366200,5781900,1548500,8587100
2026-05-22,22390300,20442100,27535500,10875800,11688600,20001600,10606700,22215200,36358400,11584800,2269100,169275700,34758600,14086400,19823200,30375700,13961800,82663000,36002900,9657100,4492800,2531400,6667700,7111900,1666700,4889300,7854700,7231000,2708500,9500,74700,27578000,23646300,10176700,3779300,5968700,4870800,1263400,2109300,11113600,6626100,4003800,3050500,4459500,10755400,2877600,8062500,3396200,2446300,3280600,6459900,4801800,2353500,1472300,774700,824993,199600,10554600,22237200,8538600,6527300,3980200,3076900,1620800,17730600
2026-05-26,30398000,27747400,38028100,12856100,12234200,21456100,11287000,22554200,41949000,18859400,1971000,187202600,38473800,22562900,42558200,30646400,10899800,108167300,76560800,12919700,7552500,3437900,6060700,10132000,1651000,8044400,9763600,11503000,4005700,4100,78700,31723900,23589900,13617200,3211800,12371900,3631100,3216500,3458300,8319600,7164000,10720400,2804600,4013900,11759500,3606900,8511800,4168900,2877000,5996400,8121200,6523700,2855200,1877300,881700,829210,230300,11835300,26607200,9575000,8114900,4081200,5212200,1407700,16589900
2026-05-27,28901500,23087300,40061900,12126000,23143600,24155000,13981100,25807700,85377500,16257800,2222800,167601200,27589300,17601000,54198500,25694700,9356300,93323300,72295700,10394200,6263200,3794300,6025700,14695600,1361600,5047600,8819300,9502000,3275000,5000,152800,34159800,28633300,18524900,3402000,17731400,4577500,3148200,3063900,13091600,8318000,31831500,4146000,4700200,10856200,3345800,4896900,3375000,3128900,3182700,7337900,5293000,2846000,2264800,707700,828843,238400,6982200,21705100,4256100,5140900,3989500,4236000,1751500,10072400
2026-05-28,47250500,24357500,40630400,25339900,16772400,23406000,26016700,20470600,46938600,15544400,1584300,143996000,31438500,17855600,52624900,21118400,14386100,97321000,49694300,10004100,6002800,2838100,6036800,8905800,971600,5675600,8402800,8855000,2762100,3700,83600,52085200,39117700,22559400,3386500,39582300,5949800,9641900,4569100,9488400,5663300,16251700,4629600,5513200,12968200,2378300,3598000,3650300,3047800,4532800,15167100,5384100,2318400,3007000,719900,598919,286000,7194300,20631300,5014500,5591800,3698100,6128600,1813700,13791300
2026-05-29,79654400,44415800,54749600,41082200,19806500,28158200,23748700,21832000,50313600,15295100,3053100,289410600,30803200,41798400,34024700,28781800,10448300,191676100,60498600,8751100,8383500,4674500,15908200,11232300,1069400,8546800,10872200,11457000,4129200,4200,94200,92196600,68243400,33998900,10808900,19892200,9416200,10612600,5734000,19256800,14998900,11010100,7102200,13857700,25347000,2491200,3781200,9749100,3903100,5664300,15741500,7218800,3321300,5276800,2223800,774052,439900,15385900,42179300,7597100,5979200,11073100,6364000,3862900,13697400
2026-06-01,53628900,28672100,53604400,48390000,29138800,58297300,24248900,17487200,56409500,17308500,5450500,212850700,33309200,30586000,32926900,21185200,20741500,134900400,46552100,9681700,6240900,3358000,5893600,18040400,1058900,6613700,8052800,7359000,2523400,6000,126700,57654000,68789000,27594800,8535300,20174900,11191000,6787700,8457300,18361200,13714500,10359600,11376600,12693300,14192200,11480600,4322700,8510700,3215700,3274200,6493700,6162100,2339300,2679300,1193300,446311,425000,9991500,23966800,13043500,5559100,6065900,7932700,2894200,8718000
2026-06-02,37036800,50412300,41811000,30294800,18252000,34814000,14040400,17269200,51690000,20583000,2388400,193362900,24293200,38306700,112646200,18508500,15453400,106336200,47555400,7093300,5029100,2561900,4710000,10147900,1484000,10440700,8632400,10611000,3413100,5000,694800,43163100,41371600,19216600,5821800,13701800,9011200,2474500,4887100,16741200,20783700,8572200,25985500,7037100,11709800,7774700,4544900,5761800,3445100,4360900,7134900,5077300,2074500,2248200,1053900,678780,536900,9144300,26451500,16247800,5572700,9124000,8154600,2725900,11441800
2026-06-03,39037000,55441600,51394200,23644700,23020100,26460100,11532600,16325800,59382900,11968500,3294700,160907000,29411100,50126400,115542800,19467000,11938800,118928800,40324200,11884700,7846100,2902300,3434000,10245200,1826900,8964900,8630900,10200000,3254600,4000,364700,41072500,34316400,14154400,4871300,11359100,8862600,2096300,3905000,20986400,14716900,7737700,17622100,5029800,11903000,4373100,3884900,6635200,3499900,4951800,8595200,3927700,2181800,2079500,937800,599792,285800,8069700,29972500,9697100,5309500,5393600,6202200,2654000,8580200
2026-06-04,26899500,44055500,35609800,19993800,21469200,26752000,12304800,14487400,47120800,8833500,3322400,169022200,29110000,80979400,86903500,14185600,10915900,77325800,54917200,10518500,6488200,2534400,3229700,10974100,2248200,6729000,8277000,8253000,4214000,7300,441100,40834000,28144000,14453600,5161900,9532200,6976900,1690700,4418500,29799200,9832300,4378800,6680900,4861100,9488900,3467200,2969400,4463800,3481900,4821300,6168200,6075900,1859800,2180400,1017400,416731,308500,10214000,23339500,7454800,3785300,6032700,6060900,7611800,5619400
2026-06-05,34782200,37471200,55607800,29019900,30091600,32460800,20874000,21846500,64148700,13426300,3208900,219655500,46900600,51146100,93976400,24189200,14885100,145209400,77250500,13289000,9009200,3611300,3258600,19644200,2744600,11909400,13309000,18586000,5471100,6900,535400,38283500,31452000,13183900,4909200,7162800,6792800,1786200,4735500,20955200,7795500,4617900,8292100,3802200,11843200,4130700,3673400,5619900,3362900,3544500,5119200,7330000,2538000,3053500,1063700,786765,353500,9094700,33169300,15917900,7315000,6418700,7543900,4195400,7168100
2026-06-08,32086700,27942500,33899500,17227200,19512400,23379800,14008400,15600000,41125900,7892200,2606100,138372800,25158800,37099000,84575500,17180600,9055900,136973900,54097800,8189300,6226300,2483100,2621700,11245400,2062100,9726900,11465100,11659000,2940900,4200,579200,26978900,19737700,11177800,4728000,4925900,5632700,1776000,3180400,13349600,7009800,3460500,8365900,2873000,9541700,3629400,3327700,5814300,3058800,5405800,5624400,4790000,2100500,1842200,851900,742870,495000,6043100,24288200,8731000,5048500,5558400,5097100,5635300,7506500
2026-06-09,35317300,29535100,44425400,26040700,16977400,26865600,22699200,44142200,57349400,12308300,3341700,180962500,37799800,37026900,94754500,29906300,13397500,149623100,73448600,16221600,7278700,3137600,2725700,21199500,3151400,11731700,14466800,16366000,4262100,7900,507000,38680000,35824800,15427800,6747400,5722300,4519300,1788100,4980400,14962400,7662900,4774100,7754900,3424100,12217300,3546000,4059000,6255400,3009400,5571800,11509000,11117700,2335800,3842700,1210300,809219,479200,7334100,22744100,15750900,7378100,8180300,7966100,7863900,15432100
2026-06-10,32576000,32357100,38590200,46108300,17064000,17855600,15356600,21263300,40574500,11988300,2476300,161746600,27777400,38193500,54175100,18426600,8044600,122653500,55712600,10362000,5978300,3455000,3177000,13139700,2586400,11393800,14088500,16030000,3745800,6700,914100,30612600,20052700,10820500,5176900,6160100,3525200,1506100,5552200,10109600,6495500,3928400,5670900,3932200,9142900,4071700,5195000,5855200,2883100,5817600,6185200,6904200,3555500,5302800,1484100,864989,289800,6867400,19740500,13941100,5895300,5666800,5839500,3869900,12069600
2026-06-11,47224100,35538200,41335400,63678500,17628000,22683500,14297100,17088800,48863200,11986000,2051300,158643200,30463100,35187600,57254500,18933100,8844700,188430300,59418900,13759400,6334600,2755000,2463200,13826500,2965600,12427700,14984000,17694000,5027400,4000,559400,27554500,28321500,16666000,17786900,7804000,5042000,1149200,3133400,14136000,9672400,3810600,5731200,6705600,8639100,5104100,5127400,4756000,3286600,4625600,6979700,5408800,2639800,4261200,940200,882494,396900,5326700,24625500,13005200,5728900,6489500,4672200,3000400,11909600
2026-06-12,34865800,24704600,51186600,29562300,14326400,36215900,17131300,22661000,45354100,7292300,2409800,112001800,31553100,27600900,42047300,14123700,16494100,151169400,40785200,11926100,6285300,3189700,1774600,10362500,2529600,8055800,9253300,10056600,3322900,5200,516400,35378000,26049400,13589400,25030700,7707300,5754100,939400,2262000,9243600,6773000,4752000,3180000,4881900,9973600,3409500,4573500,8748200,2451300,4155800,5831000,4958100,2175100,2787700,1029900,436907,406200,6052500,18222800,9009800,5372900,5386600,4553700,2665200,9393000
2026-06-15,32266400,27727500,41711600,20279900,17653300,22004000,16699200,18805500,33192900,11319200,3405500,149936700,33482400,32394200,54963600,13993800,14035500,134507500,44994600,9156400,9522900,5774200,3001700,11184900,2339100,11664400,13459800,18368200,4558000,4600,469600,41748200,23018000,13541800,9676900,5917500,5812800,1269600,3359300,10184000,7394100,3498100,3349800,3205200,10284300,3832700,4455200,6925400,4018800,5285800,7790000,5346400,2336700,3428200,1095800,672152,440700,7240800,23148000,7921300,5332800,5158700,5266100,3955900,9036400
2026-06-16,31506800,24876100,35187400,16985500,11344400,42823900,14643700,20750400,32102100,8579200,1949600,125694100,28411700,31573700,59201300,19629600,12402000,132962600,45499800,9588500,15860100,5804300,2494100,10943500,1797600,10906100,12054900,14048600,3977800,5600,775500,30409900,17198400,16385300,7214600,5665800,4190700,1069100,2690600,8576000,5017100,3815800,3152500,4674000,10342600,3798600,4942900,5580400,3559300,5199800,6131900,4581900,1788700,2761100,841000,775048,1430600,8090900,16644300,7557200,5938600,5594400,6070800,4210600,8223000
2026-06-17,41987800,24543600,44780800,16616600,20478300,26674200,24392300,27044000,36100500,13185200,2556700,128363500,27085300,40005500,50607300,11955800,11692500,115324900,46149200,9182500,13569100,4593000,2292300,10934100,2322900,11045500,10900800,13213500,3527600,12900,878400,32290800,32165600,19986200,10731500,6155500,3539100,1505400,2658700,8393200,5713800,3125900,6830000,4909900,9603400,3356300,4490400,7127700,3266500,6105000,7105700,6181400,2242500,3996000,1121700,570234,1005900,6229500,18472000,7492800,5122000,5707600,5148200,2883800,8712900
2026-06-18,59714200,44470100,75624400,31386100,28824600,65546300,36625500,14554400,39394600,17471700,3908100,241272000,43805600,45076100,250989400,47081500,34221900,233906600,64642500,12178300,16683900,8424500,8151300,25817100,2406100,16781200,22686600,26167300,17958200,6800,999800,55338000,36337200,57940800,15852500,7758800,8482300,3010100,4440900,21517600,12194700,16570900,5280700,7557500,19306600,6986000,7976300,20353100,8866200,10158200,16090100,7262600,3715600,4344700,2620600,887577,462200,11130400,52284400,9353600,22605900,7520600,8360800,4297300,12819400
2026-06-22,45171100,52814800,68388500,22935400,15405500,29892800,14697600,16311300,35086500,10602200,2827700,122041400,25983200,26403700,49225100,18203400,9416900,127190600,53140800,9977600,13160100,6876000,3590100,13686200,1793300,10737300,14638600,11719800,4338500,7500,714400,56924500,24940900,20502800,8282600,6014100,4290900,2105100,3377800,13743200,5855400,3287400,5078700,5774000,11538900,2749100,4971200,7250300,3802800,6591600,9226100,7284300,2571500,3916300,1254400,513755,763200,9494400,20174100,9529700,5584000,9178100,6909900,3863800,8584800
2026-06-23,40647600,34007700,60492600,33327900,13103300,25319700,18767700,17212800,32248100,8390300,3757600,153496200,30196800,33122200,46361100,23781900,11079200,132976700,60243300,12868300,12684400,5211300,3274000,20364500,2415700,12035100,16065200,18703800,7671700,9500,612900,44661900,32559700,20720700,6910500,4511000,3280500,924000,2890600,9488000,5430500,2425600,5153800,4572200,12881700,3387400,3855400,7586600,3674000,10421600,5393800,10277700,2459000,3919200,1693200,674695,590700,7770100,22654400,10376100,6478300,5954800,4817100,3816500,10010600
2026-06-24,44509900,44997300,70282600,38305000,13963600,22104300,15286300,15648700,38885600,12690800,3044400,151810700,26548300,29938700,35747400,25519600,8663900,104591700,68935700,10421300,12214400,4259600,2786600,9991200,2028200,10726700,12016700,11543700,3256600,4700,722000,46520700,17246400,13146800,6947400,4320100,2204000,1476100,2282900,7018000,4895700,2340200,6100700,2647300,14080300,2677100,3722600,7483900,4420100,6011400,4446200,6106100,2397000,2948100,942500,590827,417500,6350600,21752900,6666200,4063500,4641200,4452700,2802000,8665500
2026-06-25,66179000,44491400,77674100,36844400,16968600,21772100,14495500,12988400,36214700,10281800,2532800,149550000,27031300,23353700,39131600,34793200,8379900,122588800,82143900,15030200,11717600,5544900,2076700,14769500,2197000,16477800,16824000,11963400,7025300,10400,914400,61840100,23735600,11324700,6957500,5414800,2837900,1370800,2975500,12028800,8961300,2354900,5865100,6233200,13477200,3541200,3633200,7233000,3985100,4483400,4209000,6305000,1896100,2750900,1524200,614863,372000,8231200,26918700,8181700,4956700,4530200,4522200,3554900,8483500
2026-06-26,186201600,114706300,248372100,36532100,18867700,47706000,13155000,47908100,50929300,20586700,15431500,179304100,52705100,34839300,41986200,37128900,7718200,99475400,86405300,16867100,23404400,9311400,3318600,17974100,2840000,28138600,19733700,21394400,11486400,5800,1027300,61360500,27314900,21267900,9172100,25607000,9628000,3468500,6244200,13329200,8269800,3692400,6467800,7936900,15654200,3922200,5487400,8925300,4450300,8131900,7800000,21988200,5273200,3654200,6309100,788638,385200,11865200,51641400,38637200,6564800,7103900,9122000,8736100,11861100
2026-06-29,51229900,34213900,77619200,34310300,15011400,21976900,14299200,20066500,34318400,11371100,4439700,148835700,26671000,24285200,31749200,21599500,8388000,106805300,60694100,11251000,11268900,5391300,1742700,14881400,1760500,14165300,14049600,14628600,5089100,5700,833900,45017400,25023100,12664100,7527300,8381900,5300300,2286900,3604600,19759200,10334700,3262700,4294900,3142900,11131300,3031600,2814800,4566900,2818600,6770600,3999000,6708600,2201100,3180500,1422500,607857,357100,8535700,22447200,10111500,6331400,7860000,5604200,4074900,6196600
2026-06-30,44945700,35237200,66228300,35926900,18111100,18789300,12870300,17984200,28300000,12590100,2895500,166476700,34488500,28517400,37520100,22056100,6267900,116996700,42152600,11454300,9277300,4187700,2532500,15074300,2712600,16461200,16885100,19909300,5022400,6000,181200,38069700,19433300,13690500,6269500,4689000,5520100,1242800,2526400,14752000,9634200,2602100,3395100,3321600,15742700,5108300,4182000,6910000,3882100,6677300,5656700,7742500,2537600,3096200,1015200,495087,232600,10281800,32465500,8072100,6066600,4428300,4246600,2445500,14418700
2026-07-01,48065800,26736400,53829900,45964000,45536300,60851900,30684800,18655200,41807500,18139600,3325200,146147600,28326800,23712600,33822700,23313200,5064700,113107200,51328100,11056500,7934200,3599800,4005600,18534800,2584700,16089200,18699300,24163600,5465800,14600,171000,58561300,26458600,14164600,5863800,5099000,3590700,1734200,2541300,10740400,7265500,3723200,4497400,3674600,9709200,8689500,5090100,4678600,4257900,4974900,6183900,6259800,2379600,2359600,1240400,739720,266400,9098200,32016000,7941300,5834800,4316200,4202800,2042900,8011500
2026-07-02,42128900,25974800,48246400,44166700,21705900,32579500,24804700,24591700,60144900,18565800,4827700,142068700,28142500,26749500,38435900,18661200,7553900,124577600,61316900,17259300,8925700,6294100,1930200,18375000,2699100,15071700,18954700,23622500,5932300,12900,153200,60641000,20227500,10486300,7903100,8093200,3036700,1612000,2832000,10423900,7697700,2594500,2762400,3102800,14281800,4267000,4254100,5279800,5123300,8802800,4301400,5898700,2601600,2360300,1273600,1017988,503600,9764500,24251000,9047500,7247100,6965900,5217800,2153800,8303100
2026-07-06,34224500,26915800,40044000,36683000,17674100,21929600,14918900,13840800,53915700,9436800,2442000,108999000,30684200,24544000,25703100,15510500,5276900,86950200,37115800,9164200,7600700,3461400,3630900,12788500,1945000,8622800,13581700,12130800,3447000,8100,109900,37360100,16524500,10595500,4800200,3900600,4756600,1265700,2076900,10190000,8752700,2162900,2867900,2434300,10274100,3362900,3395800,4922100,5757600,7295000,5046300,6428200,1764800,2882900,1123100,455590,225300,8509300,22920000,7501200,4124500,3258300,3805500,1329600,7625100
